,sentence,subject_entity,object_entity,label,file_name,sent_idx,id
64,이와 함께 대기권은 비록 미소하지만 전자량에 따라서 전하가 가능한 전리층과 이것이 거의 없는 중성층으로 나누어 볼 수도 있다.,"{'word': '전리층', 'start_idx': 157, 'end_idx': 159, 'type': 'RES'}","{'word': '대기권', 'start_idx': 126, 'end_idx': 128, 'type': 'RES'}",res:parent_con,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",1,64
65,이와 함께 대기권은 비록 미소하지만 전자량에 따라서 전하가 가능한 전리층과 이것이 거의 없는 중성층으로 나누어 볼 수도 있다.,"{'word': '중성층', 'start_idx': 172, 'end_idx': 174, 'type': 'RES'}","{'word': '대기권', 'start_idx': 126, 'end_idx': 128, 'type': 'RES'}",res:parent_con,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",1,65
66,태양계의 한 행성인 지구는 기체(氣體)로 둘러싸여 있다.,"{'word': '지구', 'start_idx': 202, 'end_idx': 203, 'type': 'RES'}","{'word': '태양계', 'start_idx': 191, 'end_idx': 193, 'type': 'RES'}",res:parent_con,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",2,66
67,이 기체는 거의 같은 깊이의 기층으로 되어 있어 기권(氣圈)이라 부르고 있다.,"{'word': '기권', 'start_idx': 250, 'end_idx': 251, 'type': 'POH'}","{'word': '깊이', 'start_idx': 235, 'end_idx': 236, 'type': 'POH'}",no_relation,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",3,67
68,기권을 구성하고 있는 기체를 일괄해서 대기라고도 한다.,"{'word': '기체', 'start_idx': 279, 'end_idx': 280, 'type': 'RES'}","{'word': '기권', 'start_idx': 267, 'end_idx': 268, 'type': 'RES'}",res:parent_con,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",4,68
69,지표(地表) 가까이에 있는 대기는 아래 그림과 같은 것을 포함하고 있다.,"{'word': '대기', 'start_idx': 313, 'end_idx': 314, 'type': 'RES'}","{'word': '지표', 'start_idx': 298, 'end_idx': 299, 'type': 'RES'}",no_relation,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",5,69
70,고도 70km 이상의 상공이 되면 공기중의 산소(O2)가 분해되어 원자 상태의 산소(O)가 되므로 보통의 공기와는 달라진다.,"{'word': '공기', 'start_idx': 398, 'end_idx': 399, 'type': 'RES'}","{'word': '고도 70km 이상의 상공', 'start_idx': 339, 'end_idx': 352, 'type': 'POH'}",res:influence,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",6,70
71,"그러나 대기가 거의 존재하지 않는 높이는 1,000km 또는 그 이상이 되는 곳이라고 말하고 있다.","{'word': '대기', 'start_idx': 413, 'end_idx': 414, 'type': 'RES'}","{'word': '1,000km', 'start_idx': 432, 'end_idx': 438, 'type': 'NOH'}",no_relation,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",7,71
72,우리는 기권의 저면(底面)에 해당하는 대류권(對流圈) 속에서 생활하고 있다.,"{'word': '우리', 'start_idx': 465, 'end_idx': 466, 'type': 'IDV'}","{'word': '대류권', 'start_idx': 486, 'end_idx': 488, 'type': 'LOC'}",idv:location,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",8,72
73,대류권의 공기는 직접 지표면에 접하고 있으므로 여러 가지 영향을 지표면으로부터 받는다.,"{'word': '대류권의 공기', 'start_idx': 508, 'end_idx': 514, 'type': 'RES'}","{'word': '지표면', 'start_idx': 544, 'end_idx': 546, 'type': 'RES'}",res:influence,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",9,73
74,"첫째 비·눈·구름 등 복잡한 기상현상을 일으키고, 둘째는 계절 변화나 계절풍을 일으키는 원인이 되고 있다.","{'word': '눈', 'start_idx': 586, 'end_idx': 586, 'type': 'PHE'}","{'word': '기상현상', 'start_idx': 597, 'end_idx': 600, 'type': 'PHE'}",phe:parent_con,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",11,74
75,"첫째 비·눈·구름 등 복잡한 기상현상을 일으키고, 둘째는 계절 변화나 계절풍을 일으키는 원인이 되고 있다.","{'word': '구름', 'start_idx': 588, 'end_idx': 589, 'type': 'PHE'}","{'word': '기상현상', 'start_idx': 597, 'end_idx': 600, 'type': 'PHE'}",phe:parent_con,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",11,75
76,"첫째 비·눈·구름 등 복잡한 기상현상을 일으키고, 둘째는 계절 변화나 계절풍을 일으키는 원인이 되고 있다.","{'word': '비', 'start_idx': 584, 'end_idx': 584, 'type': 'PHE'}","{'word': '기상현상', 'start_idx': 597, 'end_idx': 600, 'type': 'PHE'}",phe:parent_con,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",11,76
77,태양 고도는 일반적으로 저위도지방에서 크고 고위도 지방에서는 작으므로 태양으로부터 지표면에 도달하는 열에너지는 저위도 지방이 많다.,"{'word': '저위도지방', 'start_idx': 654, 'end_idx': 658, 'type': 'RES'}","{'word': '태양 고도', 'start_idx': 641, 'end_idx': 645, 'type': 'POH'}",res:influence,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",12,77
78,또 같은 위도에서도 지표면상에는 성질이 다른 해양이나 사막이 있으므로 열의 상호 교환의 균형이 달라진다.,"{'word': '해양', 'start_idx': 740, 'end_idx': 741, 'type': 'RES'}","{'word': '지표면상', 'start_idx': 726, 'end_idx': 729, 'type': 'RES'}",res:parent_con,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",13,78
79,또 같은 위도에서도 지표면상에는 성질이 다른 해양이나 사막이 있으므로 열의 상호 교환의 균형이 달라진다.,"{'word': '사막', 'start_idx': 745, 'end_idx': 746, 'type': 'RES'}","{'word': '지표면상', 'start_idx': 726, 'end_idx': 729, 'type': 'RES'}",res:parent_con,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",13,79
80,장소에 따라 대기가 받는 열량이 다르면 공기 밀도도 장소에 따라 차가 생긴다.,"{'word': '공기 밀도', 'start_idx': 796, 'end_idx': 800, 'type': 'PHE'}","{'word': '열량', 'start_idx': 788, 'end_idx': 789, 'type': 'POH'}",phe:influence,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",14,80
81,밀도가 작은 공기는 상승하고 밀도가 큰 공기는 하강하므로 거기에 대기의 운동이 생긴다.,"{'word': '대기의 운동', 'start_idx': 854, 'end_idx': 859, 'type': 'PHE'}","{'word': '밀도', 'start_idx': 818, 'end_idx': 819, 'type': 'POH'}",phe:influence,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",15,81
82,한편 대기는 지구와 같이 자전하고 있으므로 회전에 의한 편향력이 작용하여 북반구에서는 진행 방향이 오른쪽으로 굽어지게 된다.,"{'word': '대기', 'start_idx': 870, 'end_idx': 871, 'type': 'RES'}","{'word': '편향력', 'start_idx': 898, 'end_idx': 900, 'type': 'PHE'}",res:influence,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",16,82
83,예를 들면 적도지방에서 상승한 공기는 북극 지방으로 향하려고 하나 편향력의 작용 때문에 북극지방에 도달하기 전에 서풍이 된다.,"{'word': '서풍', 'start_idx': 1000, 'end_idx': 1001, 'type': 'PHE'}","{'word': '편향력', 'start_idx': 974, 'end_idx': 976, 'type': 'PHE'}",phe:influence,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",17,83
84,대기의 운동에는 지구를 둘러싸고 부는 편서풍대,"{'word': '지구', 'start_idx': 1017, 'end_idx': 1018, 'type': 'RES'}","{'word': '대기', 'start_idx': 1008, 'end_idx': 1009, 'type': 'RES'}",no_relation,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",18,84
85,와 같은 대규모적인 운동으로부터 해륙풍이나 산곡풍과 같은 소규모적인 운동에 이르기까지 여러 가지가 있다.,"{'word': '산곡풍', 'start_idx': 1058, 'end_idx': 1060, 'type': 'PHE'}","{'word': '소규모적인 운동', 'start_idx': 1066, 'end_idx': 1073, 'type': 'PHE'}",phe:parent_con,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",19,85
86,와 같은 대규모적인 운동으로부터 해륙풍이나 산곡풍과 같은 소규모적인 운동에 이르기까지 여러 가지가 있다.,"{'word': '해륙풍', 'start_idx': 1052, 'end_idx': 1054, 'type': 'PHE'}","{'word': '소규모적인 운동', 'start_idx': 1066, 'end_idx': 1073, 'type': 'PHE'}",phe:parent_con,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",19,86
87,또한 그 밖에도 소규모 운동으로 회오리 바람이나 난류 등이 있다.,"{'word': '회오리 바람', 'start_idx': 1111, 'end_idx': 1116, 'type': 'PHE'}","{'word': '소규모 운동', 'start_idx': 1102, 'end_idx': 1107, 'type': 'PHE'}",phe:parent_con,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",20,87
88,또한 그 밖에도 소규모 운동으로 회오리 바람이나 난류 등이 있다.,"{'word': '난류', 'start_idx': 1120, 'end_idx': 1121, 'type': 'PHE'}","{'word': '소규모 운동', 'start_idx': 1102, 'end_idx': 1107, 'type': 'PHE'}",phe:parent_con,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",20,88
89,"이와 같이 대기의 운동, 즉 바람은 여러 가지 성질을 가지고 있다.","{'word': '대기의 운동', 'start_idx': 1136, 'end_idx': 1141, 'type': 'PHE'}","{'word': '바람', 'start_idx': 1146, 'end_idx': 1147, 'type': 'PHE'}",phe:alter_name,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",21,89
90,"그래서 대기권에 물질이 닿을때,타는것이다","{'word': '물질', 'start_idx': 1177, 'end_idx': 1178, 'type': 'RES'}","{'word': '대기권', 'start_idx': 1172, 'end_idx': 1174, 'type': 'RES'}",no_relation,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",22,90
91,"지구 대기권의 층은 조성(組成)뿐만 아니라 온도나 그 밖의 물리적인 성질이 높이에 따라서 다르며, 다시 몇 개의 층으로 분류된다.","{'word': '지구 대기권의 층', 'start_idx': 1191, 'end_idx': 1199, 'type': 'RES'}","{'word': '조성', 'start_idx': 1202, 'end_idx': 1203, 'type': 'POH'}",res:influence,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",23,91
92,"지구 대기권의 층은 조성(組成)뿐만 아니라 온도나 그 밖의 물리적인 성질이 높이에 따라서 다르며, 다시 몇 개의 층으로 분류된다.","{'word': '지구 대기권의 층', 'start_idx': 1191, 'end_idx': 1199, 'type': 'RES'}","{'word': '온도', 'start_idx': 1215, 'end_idx': 1216, 'type': 'POH'}",res:influence,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",23,92
93,"지구 대기권은 특성에 따라 지표면에서부터 대류권, 성층권, 중간권, 열권, 외기권의 다섯 층으로 나눌 수 있다.","{'word': '대류권', 'start_idx': 1287, 'end_idx': 1289, 'type': 'RES'}","{'word': '지구 대기권', 'start_idx': 1264, 'end_idx': 1269, 'type': 'RES'}",res:parent_con,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",24,93
94,"지구 대기권은 특성에 따라 지표면에서부터 대류권, 성층권, 중간권, 열권, 외기권의 다섯 층으로 나눌 수 있다.","{'word': '성층권', 'start_idx': 1292, 'end_idx': 1294, 'type': 'RES'}","{'word': '지구 대기권', 'start_idx': 1264, 'end_idx': 1269, 'type': 'RES'}",res:parent_con,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",24,94
95,"지구 대기권은 특성에 따라 지표면에서부터 대류권, 성층권, 중간권, 열권, 외기권의 다섯 층으로 나눌 수 있다.","{'word': '중간권', 'start_idx': 1297, 'end_idx': 1299, 'type': 'RES'}","{'word': '지구 대기권', 'start_idx': 1264, 'end_idx': 1269, 'type': 'RES'}",res:parent_con,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",24,95
96,대류권은 지표면에 가장 인접한 대기의 층이다.,"{'word': '지표면', 'start_idx': 1332, 'end_idx': 1334, 'type': 'RES'}","{'word': '대류권', 'start_idx': 1327, 'end_idx': 1329, 'type': 'RES'}",no_relation,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",25,96
97,"대류권은 지표면의 복사열에 의해 가열되므로, 고도가 높아질수록 온도는 낮아진다. (높이 1km마다 약 5°C∼6°C씩 고온이 하강하므로 상공으로 갈수록 기온이 낮아진다.) 즉 온도가 높은 공기가 아래쪽에 있으며, 이는 열역학적으로 매우 불안정하므로 쉽게 난류와 기상현상이 발생한다.","{'word': '난류', 'start_idx': 1495, 'end_idx': 1496, 'type': 'PHE'}","{'word': '온도', 'start_idx': 1451, 'end_idx': 1452, 'type': 'POH'}",phe:influence,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",26,97
98,"대류권은 지표면의 복사열에 의해 가열되므로, 고도가 높아질수록 온도는 낮아진다. (높이 1km마다 약 5°C∼6°C씩 고온이 하강하므로 상공으로 갈수록 기온이 낮아진다.) 즉 온도가 높은 공기가 아래쪽에 있으며, 이는 열역학적으로 매우 불안정하므로 쉽게 난류와 기상현상이 발생한다.","{'word': '기상현상', 'start_idx': 1499, 'end_idx': 1502, 'type': 'PHE'}","{'word': '온도', 'start_idx': 1451, 'end_idx': 1452, 'type': 'POH'}",phe:influence,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",26,98
99,"대류권은 지표면의 복사열에 의해 가열되므로, 고도가 높아질수록 온도는 낮아진다. (높이 1km마다 약 5°C∼6°C씩 고온이 하강하므로 상공으로 갈수록 기온이 낮아진다.) 즉 온도가 높은 공기가 아래쪽에 있으며, 이는 열역학적으로 매우 불안정하므로 쉽게 난류와 기상현상이 발생한다.","{'word': '대류권', 'start_idx': 1353, 'end_idx': 1355, 'type': 'RES'}","{'word': '복사열', 'start_idx': 1363, 'end_idx': 1365, 'type': 'PHE'}",res:influence,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",26,99
100,적란운(積亂雲)이나 뇌전(雷電)·태풍 등 변화가 많은 일기가 나타난다.,"{'word': '뇌전', 'start_idx': 1522, 'end_idx': 1523, 'type': 'PHE'}","{'word': '적란운', 'start_idx': 1511, 'end_idx': 1513, 'type': 'PHE'}",no_relation,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",27,100
101,"대류권에는 무거운 공기 분자가 모여있으며, 전체 대기 질량의 거의 80%가 모여있다.","{'word': '대류권', 'start_idx': 1551, 'end_idx': 1553, 'type': 'RES'}","{'word': '무거운 공기 분자', 'start_idx': 1557, 'end_idx': 1565, 'type': 'POH'}",res:parent_con,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",28,101
102,"대류권은 극지방에서는 지표면으로부터 7–8 km 정도 까지의 영역이며, 적도지방에서는 더 높아 18 km 정도까지의 영역이다.","{'word': '대류권', 'start_idx': 1599, 'end_idx': 1601, 'type': 'RES'}","{'word': '지표면으로부터 7–8 km', 'start_idx': 1611, 'end_idx': 1624, 'type': 'LOC'}",res:location,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",29,102
103,"대류권의 윗면을 권계면(圈界面)이라 부르며 그 높이는 적도 지방에서 약 17km, 고위도 지방에서 약 10km에 달한다.","{'word': '대류권의 윗면', 'start_idx': 1670, 'end_idx': 1676, 'type': 'RES'}","{'word': '권계면', 'start_idx': 1679, 'end_idx': 1681, 'type': 'RES'}",res:alter_name,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",30,103
104,또 중위도 지방에서는 권계면 가까이에 제트기류(jetstream)라 불리는 강한 서풍(西風)이 불고 있다.,"{'word': '강한 서풍', 'start_idx': 1780, 'end_idx': 1784, 'type': 'PHE'}","{'word': '제트기류', 'start_idx': 1759, 'end_idx': 1762, 'type': 'PHE'}",phe:alter_name,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",31,104
105,"성층권은 권계면 위에 있으며, 기온은 대류권과 같이 하강하지 않고 거의 일정하다.","{'word': '성층권', 'start_idx': 1798, 'end_idx': 1800, 'type': 'RES'}","{'word': '권계면 위', 'start_idx': 1803, 'end_idx': 1807, 'type': 'LOC'}",res:location,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",32,105
106,"고도 20km를 넘으면 기온은 고도에 따라 상승하고, 고도 50km에서 극대(약－3°C)에 달한다.","{'word': '기온', 'start_idx': 1857, 'end_idx': 1858, 'type': 'POH'}","{'word': '고도', 'start_idx': 1844, 'end_idx': 1845, 'type': 'POH'}",no_relation,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",33,106
107,성층권 중에는 그 중층(약 20∼25km)에 중심을 가진 오존(O3)층이 있는데 오존은 성층권의 가열 요인이다.,"{'word': '성층권', 'start_idx': 1949, 'end_idx': 1951, 'type': 'RES'}","{'word': '오존', 'start_idx': 1932, 'end_idx': 1933, 'type': 'POH'}",res:influence,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",34,107
108,"오존은 태양으로부터의 자외선을 흡수함에 따라 가열되며, 따라서 고도가 높아질수록 온도가 상승하게 된다.","{'word': '고도', 'start_idx': 1998, 'end_idx': 1999, 'type': 'POH'}","{'word': '태양', 'start_idx': 1967, 'end_idx': 1968, 'type': 'RES'}",no_relation,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",35,108
109,"높은 온도의 공기가 위에 있으므로 열역학적으로 안정되고, 이러한 이유로 난류가 발생하지 않으므로, 비행기 고도(11~13km)로 이용되기도 한다.","{'word': '비행기 고도', 'start_idx': 2076, 'end_idx': 2081, 'type': 'POH'}","{'word': '난류', 'start_idx': 2061, 'end_idx': 2062, 'type': 'PHE'}",no_relation,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",36,109
110,"성층권은 대류권 위쪽에 위치하며, 대략 지표면으로부터 50km 정도까지의 영역이다.","{'word': '성층권', 'start_idx': 2103, 'end_idx': 2105, 'type': 'RES'}","{'word': '대류권 위쪽', 'start_idx': 2108, 'end_idx': 2113, 'type': 'LOC'}",res:location,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",37,110
111,중간권은 다시 고도가 올라갈수록 온도가 감소하는 영역이다.,"{'word': '고도', 'start_idx': 2158, 'end_idx': 2159, 'type': 'POH'}","{'word': '중간권', 'start_idx': 2150, 'end_idx': 2152, 'type': 'RES'}",no_relation,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",38,111
112,이 영역에서는 대류현상이 일어나 약간의 구름이 형성되기도 하지만 기상현상은 일어나지 않는다.,"{'word': '구름', 'start_idx': 2205, 'end_idx': 2206, 'type': 'PHE'}","{'word': '대류현상', 'start_idx': 2191, 'end_idx': 2194, 'type': 'PHE'}",phe:influence,"('지구 대기권.txt', 'aGLvHFaYZT13M3_LmessApv.Aika-______.txt.ann.json')",39,112
